merchant_id,business_age_days,merchant_category,merchant_category_name,city,city_tier,has_soundbox,qr_active,gst_registered,is_ghost,is_default,loan_history_count,prev_defaults,bsi_score,revenue_cv,transaction_entropy,settlement_regularity,active_days_ratio,avg_daily_revenue,revenue_trend_slope,device_session_entropy,location_variance,temporal_pattern_score,login_hour_entropy,transaction_velocity,unique_device_count,ip_change_frequency,weekend_activity_ratio,gnn_risk_score,neighbor_avg_default_rate,network_centrality,high_risk_neighbor_count,anomaly_score
M008656,360,0,Kirana/Grocery,Pune,2,1,1,1,0,0,2,1,0.7614,0.532,4.4416,0.8778,1.0,3115.4,1.8049,0.1208,0.3741,0.838,0.7126,5.1044,6,0.5875,0.2694,0.471,0.2857,0.0007,2,0.5055
M008657,1247,6,Services/Salon,Bengaluru,1,0,0,1,0,0,2,0,0.7612,0.5533,4.4527,0.9111,1.0,5492.82,-1.3695,0.7436,0.5171,0.2474,0.3913,5.893,1,2.5388,0.3205,0.1695,0.1429,0.0007,1,0.707
M008658,1244,6,Services/Salon,Mumbai,1,1,0,0,0,0,2,1,0.768,0.5403,4.454,0.9222,1.0,5477.63,-31.161,0.9109,0.4762,0.8427,0.5681,3.024,3,0.6011,0.577,0.4799,0.3,0.001,3,0.8034
M008659,281,0,Kirana/Grocery,Varanasi,3,1,1,1,0,0,0,0,0.7382,0.6311,4.4486,0.9333,1.0,1738.32,1.0772,0.5478,0.7545,0.9272,0.5409,4.7079,2,0.6773,0.2314,0.1811,0.0,0.0008,0,0.5645
M008660,1054,4,Electronics,Lucknow,2,1,1,1,0,0,1,0,0.7738,0.5231,4.448,0.9222,1.0,3327.82,-6.3895,0.5511,0.2022,0.7138,0.3965,0.217,1,1.2096,0.3956,0.2908,0.125,0.0008,1,0.7585
M008661,1143,1,Restaurant/Dhaba,Ahmedabad,2,1,1,1,0,0,1,0,0.7792,0.5203,4.4479,0.9444,1.0,3181.03,-5.176,0.9465,0.1294,0.5824,0.3318,8.3669,1,0.9547,0.3709,0.2435,0.0,0.0002,0,0.8896
M008662,547,1,Restaurant/Dhaba,Chennai,1,0,1,1,0,0,3,1,0.7974,0.4436,4.4533,0.9,1.0,5527.8,-8.9376,0.7639,0.2125,0.7613,0.321,2.8101,3,3.6767,0.2997,0.2922,0.3333,0.0009,3,0.8249
M008663,1169,5,Transport/Auto,Lucknow,2,1,1,0,0,0,2,0,0.7529,0.5598,4.4643,0.8778,1.0,2178.86,-8.3532,0.5172,0.0396,0.8464,0.7911,5.8519,4,0.5356,0.0896,0.308,0.3333,0.0006,2,0.7599
M008664,102,6,Services/Salon,Lucknow,2,1,1,0,0,0,0,0,0.7626,0.5354,4.4449,0.8889,1.0,2546.54,-5.5875,0.7379,0.6402,0.5913,0.7761,4.0727,2,1.1922,0.1026,0.4867,0.2857,0.0007,2,0.6787
M008665,185,3,Clothing/Textile,Jaipur,2,1,1,1,0,1,1,0,0.7271,0.6316,4.4524,0.8778,1.0,2455.55,-6.7218,0.8441,0.6267,0.8996,0.283,6.4876,4,2.3729,0.5131,0.5923,0.2,0.0005,1,0.7107
M008666,752,1,Restaurant/Dhaba,Pune,2,0,1,0,0,0,3,0,0.755,0.6028,4.453,0.9667,1.0,3033.35,15.6474,0.5143,0.3402,0.8119,0.2433,1.5705,3,1.3433,0.0199,0.2806,0.2,0.0005,1,0.6942
M008667,98,2,Medical/Pharmacy,Hyderabad,1,0,1,1,0,0,0,0,0.7985,0.4602,4.4581,0.9333,1.0,5592.85,-22.5656,0.4427,0.7958,0.899,0.4961,2.4647,1,1.4388,0.2836,0.3143,0.1429,0.0007,1,0.5236
M008668,500,5,Transport/Auto,Delhi,1,1,1,0,0,1,2,0,0.7481,0.6197,4.4342,0.9667,1.0,4587.81,-15.7491,0.5063,0.1365,0.8844,0.5078,7.425,4,1.3439,0.4049,0.4399,0.1111,0.0009,1,0.717
M008669,521,6,Services/Salon,Kochi,3,0,1,0,0,0,1,0,0.7771,0.5325,4.448,0.9556,1.0,1346.19,-2.7091,0.6384,0.7254,0.6969,0.6395,0.8983,3,9.8691,0.4789,0.19,0.0,0.0007,0,0.6324
M008670,329,4,Electronics,Varanasi,3,1,1,0,0,1,1,0,0.6844,0.7895,4.437,0.9444,1.0,1946.21,-8.5562,0.7438,0.1606,0.7856,0.3611,13.5128,1,0.8195,0.2565,0.4792,0.1111,0.0009,1,0.7683
M008671,1197,2,Medical/Pharmacy,Delhi,1,0,1,1,0,0,2,0,0.7702,0.5531,4.453,0.9556,1.0,5633.25,5.2456,0.7869,0.7555,0.7956,0.6989,1.6946,4,0.9093,0.2018,0.0563,0.0,0.0009,0,0.6779
M008672,1259,0,Kirana/Grocery,Surat,2,0,1,0,0,0,1,0,0.7784,0.5099,4.4488,0.9222,1.0,3433.85,-7.4088,0.7139,0.8226,0.4363,0.4882,2.0602,3,0.4135,0.3717,0.2755,0.1667,0.0006,1,0.6264
M008673,947,6,Services/Salon,Hyderabad,1,1,1,1,0,0,1,0,0.7707,0.5303,4.4368,0.9222,1.0,5497.33,1.0291,0.781,0.2213,0.5619,0.3898,2.0806,2,1.7362,0.371,0.0889,0.0,0.0004,0,0.8335
M008674,742,3,Clothing/Textile,Chennai,1,0,1,1,0,0,2,0,0.7578,0.5694,4.4523,0.9222,1.0,4906.72,-23.0882,0.5704,0.299,0.5852,0.2818,2.0297,3,0.0857,0.2472,0.2511,0.1429,0.0007,1,0.7263
M008675,780,2,Medical/Pharmacy,Hyderabad,1,1,1,0,0,0,2,0,0.7645,0.5508,4.4556,0.9222,1.0,6184.64,-13.0091,0.6606,0.3509,0.801,0.5852,1.8819,3,1.7204,0.1293,0.2445,0.0,0.0004,0,0.7477
M008676,436,4,Electronics,Hyderabad,1,1,1,1,0,0,2,1,0.7996,0.4702,4.4599,0.9556,1.0,7068.55,17.5667,0.3121,0.3065,0.6105,0.3834,3.3406,5,0.7368,0.3962,0.3475,0.2222,0.0009,2,0.6128
M008677,968,7,Education/Tuition,Ahmedabad,2,1,1,0,0,0,1,0,0.7511,0.564,4.4591,0.8778,1.0,2018.69,0.3247,0.768,0.388,0.8672,0.2363,6.2189,4,1.2876,0.208,0.4307,0.4286,0.0007,3,0.7535
M008678,609,2,Medical/Pharmacy,Ahmedabad,2,0,1,0,0,0,0,1,0.7553,0.576,4.4485,0.9222,1.0,2934.96,3.2951,0.5996,0.2473,0.883,0.7937,1.0139,2,0.4972,0.1583,0.154,0.1429,0.0007,1,0.7596
M008679,1350,2,Medical/Pharmacy,Chennai,1,1,1,1,0,0,4,0,0.7897,0.5051,4.4622,0.9667,1.0,5445.05,-6.6021,0.7172,0.4689,0.5656,0.5062,4.64,3,2.9658,0.3283,0.0484,0.0,0.0006,0,0.7184
M008680,611,1,Restaurant/Dhaba,Mumbai,1,1,1,1,0,0,2,1,0.7732,0.5442,4.4509,0.9556,1.0,5957.21,-14.8015,0.6467,0.356,0.7967,0.7227,1.9424,2,0.8737,0.2948,0.2146,0.25,0.0012,3,0.7402
M008681,828,3,Clothing/Textile,Kochi,3,0,1,1,0,0,2,0,0.7765,0.5342,4.4481,0.9556,1.0,1227.9,-3.9316,0.5055,0.0384,0.2562,0.2964,1.1004,5,1.0006,0.1978,0.2961,0.0,0.0006,0,0.7841
M008682,558,0,Kirana/Grocery,Bengaluru,1,1,1,0,0,0,2,0,0.7542,0.59,4.4369,0.9444,1.0,6565.51,-0.7931,0.7194,0.4799,0.9093,0.6578,3.6023,3,1.0834,0.4672,0.0527,0.0,0.0005,0,0.7222
M008683,166,7,Education/Tuition,Surat,2,1,1,0,1,0,0,0,0.7626,0.569,4.4571,0.9444,1.0,1925.31,-3.137,0.9621,0.2269,0.0384,0.5146,2.3367,3,1.4749,0.2135,0.4015,0.4286,0.0007,3,0.9027
M008684,248,4,Electronics,Mumbai,1,1,1,0,0,0,2,0,0.7736,0.5113,4.4516,0.9,1.0,7461.5,8.2688,0.6911,0.1816,0.4234,0.6085,10.213,4,3.8173,0.2287,0.3037,0.2,0.0005,1,0.7607
M008685,547,5,Transport/Auto,Ahmedabad,2,1,1,0,0,0,4,0,0.7792,0.5022,4.4545,0.9111,1.0,2163.87,-2.313,0.4827,0.2543,0.6627,0.6906,4.2813,1,0.6163,0.2104,0.0342,0.0,0.0004,0,0.6911
M008686,161,5,Transport/Auto,Bengaluru,1,0,1,1,0,0,2,1,0.7441,0.5822,4.4469,0.8778,1.0,4577.58,24.0731,0.7836,0.7536,0.8091,0.4235,8.2356,2,0.0558,0.4062,0.2593,0.1111,0.0009,1,0.6379
M008687,1416,4,Electronics,Bengaluru,1,0,1,0,0,0,0,1,0.7678,0.503,4.454,0.8556,1.0,7769.52,-19.203,0.8401,0.2066,0.0694,0.4811,4.1398,1,0.0512,0.419,0.2216,0.0,0.0009,0,0.8492
M008688,1397,0,Kirana/Grocery,Hyderabad,1,1,0,0,0,1,1,0,0.7307,0.6263,4.4432,0.8889,1.0,7065.46,-16.7475,0.6367,0.3468,0.5302,0.3782,4.8602,2,1.002,0.1916,0.4034,0.0,0.0004,0,0.7215
M008689,1071,4,Electronics,Delhi,1,0,1,1,0,1,1,0,0.7093,0.7058,4.4368,0.9222,1.0,8476.57,-17.0773,0.5611,0.076,0.4947,0.295,3.6556,6,1.1698,0.4733,0.4972,0.1111,0.0009,1,0.7797
M008690,1469,1,Restaurant/Dhaba,Pune,2,1,1,0,0,0,1,0,0.7896,0.4916,4.4552,0.9444,1.0,2677.24,-9.0706,0.9,0.1967,0.665,0.6493,4.1138,2,4.9904,0.2657,0.0141,0.0,0.0012,0,0.8763
M008691,589,7,Education/Tuition,Ahmedabad,2,1,1,1,0,0,3,0,0.8028,0.3834,4.4508,0.8222,1.0,1787.41,0.5414,0.8023,0.5268,0.6452,0.6442,2.4061,2,0.3657,0.0615,0.065,0.0769,0.0013,1,0.7484
M008692,957,5,Transport/Auto,Hyderabad,1,1,0,0,0,0,3,0,0.7335,0.6085,4.4628,0.8667,1.0,4720.04,11.0695,0.7144,0.5532,0.9061,0.3506,1.7889,4,1.2618,0.2282,0.2053,0.0,0.0005,0,0.7091
M008693,1206,6,Services/Salon,Bengaluru,1,0,1,1,0,0,0,0,0.7855,0.5134,4.4361,0.9667,1.0,4744.14,-8.7711,0.602,0.2724,0.4213,0.4552,5.3837,2,0.9882,0.3137,0.4056,0.3333,0.0012,4,0.7268
M008694,361,5,Transport/Auto,Surat,2,1,1,0,0,0,0,0,0.7672,0.5301,4.4554,0.9,1.0,2127.87,0.716,0.8371,0.2392,0.5791,0.6547,3.7683,2,1.1888,0.0734,0.0764,0.0,0.0006,0,0.8405
M008695,348,6,Services/Salon,Lucknow,2,1,1,0,1,0,0,0,0.7658,0.5529,4.4523,0.9333,1.0,2471.99,6.0448,0.689,0.1561,0.1244,0.7734,9.4366,4,0.6701,0.2355,0.1768,0.0,0.0006,0,0.7722
M008696,1252,2,Medical/Pharmacy,Nagpur,3,0,1,1,0,0,1,0,0.7551,0.5774,4.4552,0.9222,1.0,1526.79,-3.1161,0.5912,0.2392,0.5877,0.7008,4.227,3,0.1255,0.5067,0.0009,0.0,0.0011,0,0.7394
M008697,1009,1,Restaurant/Dhaba,Surat,2,1,1,1,0,0,1,0,0.7896,0.4785,4.4523,0.9222,1.0,2961.79,-11.4461,0.7104,0.0354,0.9162,0.5682,1.0719,2,1.5165,0.1033,0.2317,0.25,0.0012,3,0.8671
M008698,1063,5,Transport/Auto,Pune,2,0,1,0,0,0,2,1,0.7599,0.5638,4.4553,0.9222,1.0,2334.23,-2.4489,0.7307,0.1192,0.1785,0.4342,5.251,2,1.2724,0.2425,0.3877,0.3636,0.0011,4,0.825
M008699,1192,1,Restaurant/Dhaba,Pune,2,0,0,1,0,0,5,0,0.7733,0.5201,4.4632,0.9111,1.0,2841.08,-6.2033,0.4977,0.1256,0.2534,0.4969,1.4591,2,1.3468,0.4346,0.1881,0.0,0.001,0,0.7526
M008700,196,7,Education/Tuition,Varanasi,3,1,1,0,0,0,2,0,0.7438,0.6223,4.4549,0.9444,1.0,965.57,1.1278,0.5775,0.3482,0.0915,0.2581,3.451,2,0.2729,0.157,0.1607,0.0,0.0007,0,0.7058
M008701,176,1,Restaurant/Dhaba,Kochi,3,0,1,0,0,0,1,1,0.7705,0.5015,4.4546,0.8667,1.0,1504.08,0.9417,0.1525,0.108,0.9275,0.2096,1.3049,3,0.2207,0.1753,0.1779,0.0,0.0014,0,0.6208
M008702,1456,0,Kirana/Grocery,Delhi,1,0,1,1,0,0,2,0,0.7711,0.5051,4.4456,0.8778,1.0,6366.46,-14.0811,0.0894,0.1447,0.7898,0.6624,1.1431,3,0.7236,0.3718,0.0573,0.0,0.0005,0,0.5855
M008703,968,5,Transport/Auto,Mumbai,1,1,1,1,0,1,1,0,0.7417,0.602,4.4469,0.9,1.0,4994.63,-17.3716,0.513,0.4151,0.7144,0.5369,5.2021,1,2.7503,0.1907,0.6866,0.4,0.0005,2,0.6495
M008704,474,6,Services/Salon,Chennai,1,0,1,1,1,0,0,0,0.8016,0.4565,4.4495,0.9444,1.0,4695.03,-6.8533,0.6301,0.1787,0.0096,0.9457,7.7214,2,2.0349,0.3425,0.3407,0.0833,0.0012,1,0.7521
M008705,99,3,Clothing/Textile,Pune,2,1,1,0,0,1,2,1,0.7497,0.5919,4.4484,0.9222,1.0,2580.55,-7.9863,0.7526,0.0914,0.7348,0.7315,6.6156,4,0.3224,0.1168,0.5911,0.2727,0.0011,3,0.8339
M008706,1381,7,Education/Tuition,Lucknow,2,1,1,1,0,0,1,2,0.7526,0.5986,4.4639,0.9444,1.0,1894.15,0.7683,0.5806,0.1517,0.5702,0.2447,2.9971,2,0.0575,0.6453,0.0133,0.0,0.0004,0,0.7687
M008707,862,6,Services/Salon,Pune,2,0,1,0,0,0,1,0,0.7655,0.5395,4.4432,0.9111,1.0,2458.35,-8.9026,0.1689,0.1081,0.1514,0.4905,1.6445,3,1.9526,0.2208,0.1854,0.1667,0.0006,1,0.6253
M008708,948,7,Education/Tuition,Delhi,1,0,1,1,0,1,2,0,0.738,0.6055,4.4429,0.8889,1.0,3885.92,-6.3343,0.6429,0.5843,0.5116,0.679,2.508,4,5.273,0.1249,0.6353,0.3333,0.0003,1,0.6668
M008709,645,7,Education/Tuition,Surat,2,1,1,0,0,0,0,1,0.7489,0.6008,4.4494,0.9333,1.0,2196.7,0.1594,0.7314,0.2738,0.5815,0.7526,3.5135,2,0.8342,0.2442,0.1595,0.0,0.0003,0,0.7893
M008710,1282,0,Kirana/Grocery,Varanasi,3,1,1,1,0,0,3,2,0.715,0.6858,4.4567,0.9111,1.0,1752.9,-3.1813,0.6611,0.2387,0.9784,0.4112,2.1587,2,0.9265,0.3303,0.0735,0.0,0.0008,0,0.7799
M008711,348,0,Kirana/Grocery,Hyderabad,1,0,1,0,0,0,3,1,0.78,0.5235,4.4418,0.9556,1.0,6771.76,-25.3784,0.6756,0.3403,0.8282,0.3324,3.89,1,0.3064,0.5843,0.1269,0.0,0.0009,0,0.7448
M008712,65,7,Education/Tuition,Pune,2,1,1,0,1,0,0,0,0.6305,0.9131,4.4467,0.8889,1.0,2635.75,1.6251,0.9458,0.4328,0.279,0.6758,6.4324,3,2.3165,0.2688,0.2528,0.1,0.001,1,0.8099
M008713,284,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0,0,0,1,0,0.7737,0.5117,4.4555,0.9,1.0,3169.28,-6.986,0.192,0.209,0.9004,0.3588,4.292,2,0.1198,0.183,0.3912,0.3333,0.0006,2,0.5883
M008714,1366,3,Clothing/Textile,Bhopal,3,1,1,1,0,0,2,1,0.7707,0.4873,4.4467,0.8444,1.0,1137.37,-0.1233,0.7643,0.0949,0.4843,0.4156,3.3922,2,0.4329,0.3445,0.4779,0.2727,0.0011,3,0.8569
M008715,991,0,Kirana/Grocery,Kochi,3,1,1,0,0,0,2,0,0.8012,0.4573,4.4472,0.9444,1.0,1638.94,0.6163,0.7497,0.3219,0.109,0.2802,7.1626,2,1.497,0.2313,0.3924,0.25,0.0004,1,0.7603
M008716,364,3,Clothing/Textile,Pune,2,1,1,0,0,1,2,0,0.7335,0.6121,4.4439,0.8778,1.0,2882.06,-8.3471,0.6682,0.5831,0.9313,0.8779,5.3797,2,0.3016,0.4635,0.6676,0.1429,0.0007,1,0.6601
M008717,1073,5,Transport/Auto,Pune,2,1,1,0,0,0,0,0,0.7492,0.5745,4.4494,0.8889,1.0,2092.86,4.1025,0.9289,0.4135,0.8392,0.2064,6.9446,3,0.0865,0.517,0.2605,0.125,0.0008,1,0.8058
M008718,327,1,Restaurant/Dhaba,Kochi,3,1,1,1,0,0,2,1,0.777,0.5206,4.4503,0.9333,1.0,1465.87,0.7674,0.8437,0.2375,0.7648,0.4873,2.6851,4,2.5929,0.1584,0.4356,0.2,0.0005,1,0.8501
M008719,1074,0,Kirana/Grocery,Ahmedabad,2,1,1,1,0,0,1,1,0.7751,0.5323,4.4515,0.9444,1.0,3191.13,13.5834,0.3107,0.7567,0.6985,0.2879,0.4773,3,1.2929,0.3324,0.3917,0.1667,0.0006,1,0.4944
M008720,507,3,Clothing/Textile,Bengaluru,1,1,1,0,0,1,0,0,0.7398,0.6452,4.4456,0.9667,1.0,5450.97,-11.484,0.9346,0.1399,0.5035,0.269,2.2798,3,0.7555,0.4557,0.7385,0.2222,0.0009,2,0.9182
M008721,501,4,Electronics,Varanasi,3,1,1,1,0,0,0,0,0.7449,0.5992,4.4473,0.9111,1.0,1790.11,0.4926,0.9247,0.0918,0.2568,0.3132,5.3809,2,0.2258,0.2293,0.3482,0.25,0.0008,2,0.9101
M008722,991,6,Services/Salon,Chennai,1,1,1,0,1,0,0,0,0.7625,0.5676,4.4451,0.9444,1.0,5269.67,7.4237,0.8916,0.6658,0.3148,0.7927,1.4425,3,1.9184,0.2809,0.1609,0.0,0.0003,0,0.7482
M008723,499,0,Kirana/Grocery,Jaipur,2,0,1,0,0,0,1,0,0.774,0.5479,4.4496,0.9667,1.0,3015.08,0.659,0.7473,0.5834,0.106,0.2447,6.5362,3,1.8425,0.5211,0.4495,0.25,0.0004,1,0.6847
M008724,1402,0,Kirana/Grocery,Varanasi,3,1,1,1,0,0,2,0,0.7962,0.4378,4.433,0.8889,1.0,1624.01,-2.2607,0.9411,0.2552,0.1834,0.5041,1.4615,5,1.0038,0.2558,0.1873,0.125,0.0008,1,0.8911
M008725,796,0,Kirana/Grocery,Surat,2,1,1,0,0,0,0,0,0.7746,0.5094,4.4574,0.9,1.0,2973.82,4.1744,0.4781,0.1285,0.7976,0.4228,2.2226,2,2.4287,0.1518,0.3756,0.2,0.0005,1,0.7394
M008726,619,3,Clothing/Textile,Lucknow,2,1,1,0,0,0,2,0,0.7922,0.4779,4.4559,0.9333,1.0,2396.45,3.3253,0.3317,0.5113,0.9351,0.3171,1.8438,1,0.8405,0.2896,0.3217,0.1429,0.0007,1,0.5682
M008727,821,2,Medical/Pharmacy,Hyderabad,1,1,1,0,0,1,1,0,0.7382,0.643,4.4432,0.9556,1.0,5715.18,-34.4465,0.7312,0.3633,0.8875,0.6841,1.1005,5,1.1628,0.5077,0.4483,0.1429,0.0007,1,0.7769
M008728,415,7,Education/Tuition,Ahmedabad,2,0,1,0,0,0,1,0,0.7792,0.4956,4.4523,0.9,1.0,2011.72,4.1094,0.4189,0.6342,0.6807,0.6331,2.6553,3,0.094,0.1694,0.2763,0.2222,0.0009,2,0.5614
M008729,971,5,Transport/Auto,Bengaluru,1,1,1,1,0,0,2,0,0.7733,0.5308,4.4482,0.9333,1.0,4764.63,6.0342,0.477,0.2494,0.6174,0.5952,2.9061,4,0.7185,0.5752,0.1497,0.0,0.0007,0,0.6985
M008730,475,6,Services/Salon,Chennai,1,1,1,0,0,0,3,0,0.78,0.4996,4.4525,0.9111,1.0,4915.45,13.0168,0.8364,0.191,0.9079,0.2754,0.6922,3,0.9303,0.4862,0.3822,0.3333,0.0006,2,0.8731
M008731,128,0,Kirana/Grocery,Pune,2,1,1,0,0,0,1,0,0.7866,0.4866,4.4496,0.9222,1.0,3031.01,-0.0766,0.6337,0.0865,0.8642,0.7383,6.0848,1,2.5608,0.2636,0.4316,0.2,0.0005,1,0.791
M008732,684,4,Electronics,Mumbai,1,1,1,0,1,0,0,0,0.7815,0.4937,4.4413,0.9111,1.0,6737.32,-21.4067,0.6963,0.158,0.0476,0.6712,3.4869,3,0.2642,0.1584,0.2969,0.0,0.0004,0,0.8102
M008733,1108,4,Electronics,Jaipur,2,1,1,0,0,1,1,1,0.7346,0.6163,4.4497,0.8889,1.0,3574.71,-6.6834,0.5868,0.0505,0.5885,0.2095,0.5579,4,4.1171,0.3183,0.5755,0.1,0.001,1,0.8162
M008734,1056,7,Education/Tuition,Surat,2,0,1,1,0,0,3,0,0.7846,0.5123,4.4548,0.9556,1.0,1957.21,0.3247,0.7819,0.6474,0.7936,0.4657,3.9149,1,4.2318,0.531,0.4993,0.4,0.0005,2,0.6951
M008735,1385,1,Restaurant/Dhaba,Bhopal,3,1,1,0,0,0,4,0,0.779,0.509,4.4538,0.9222,1.0,1489.53,3.6643,0.7991,0.4693,0.5538,0.8706,12.1968,1,0.7646,0.4231,0.074,0.0,0.0006,0,0.7057
M008736,963,2,Medical/Pharmacy,Lucknow,2,1,1,1,0,0,0,1,0.6854,0.7508,4.4524,0.8778,1.0,2897.31,4.6006,0.5667,0.2343,0.8568,0.277,3.3376,2,0.0486,0.2073,0.1389,0.0,0.0009,0,0.7364
M008737,1488,2,Medical/Pharmacy,Chennai,1,1,1,1,0,0,1,0,0.796,0.4584,4.4403,0.9222,1.0,5305.43,-8.0964,0.7284,0.2757,0.4549,0.7658,1.8933,3,0.4519,0.5525,0.3447,0.25,0.0008,2,0.7973
M008738,1272,3,Clothing/Textile,Hyderabad,1,1,1,1,0,0,0,0,0.7833,0.4696,4.4417,0.8778,1.0,4891.68,-12.7837,0.5321,0.2134,0.6069,0.5126,4.4822,3,1.2668,0.3923,0.3225,0.0833,0.0012,1,0.7219
M008739,1264,1,Restaurant/Dhaba,Lucknow,2,0,1,1,0,0,0,0,0.7674,0.5679,4.456,0.9667,1.0,2930.78,-9.7589,0.9015,0.0684,0.3838,0.3717,1.8601,2,0.2153,0.265,0.0646,0.0,0.0005,0,0.9289
M008740,846,6,Services/Salon,Surat,2,1,1,0,0,0,3,0,0.7732,0.4995,4.4496,0.8778,1.0,2486.13,-1.8083,0.7345,0.561,0.7362,0.851,1.7806,4,3.728,0.1987,0.2059,0.0,0.0002,0,0.7148
M008741,690,3,Clothing/Textile,Jaipur,2,1,1,0,0,0,2,1,0.761,0.5726,4.451,0.9444,1.0,2632.53,3.3582,0.62,0.1666,0.6547,0.2035,7.8161,3,3.49,0.4775,0.3999,0.1667,0.0012,2,0.7511
M008742,261,1,Restaurant/Dhaba,Lucknow,2,1,1,0,1,0,0,0,0.7433,0.597,4.445,0.9,1.0,3282.99,-10.4875,0.6477,0.2464,0.4388,0.7315,5.635,6,2.598,0.5311,0.3417,0.25,0.0008,2,0.7514
M008743,629,5,Transport/Auto,Hyderabad,1,0,1,1,0,0,1,0,0.7803,0.4977,4.4454,0.9111,1.0,4414.98,-18.126,0.8535,0.2907,0.6248,0.396,8.6642,1,0.3281,0.3127,0.2436,0.125,0.0008,1,0.8022
M008744,949,2,Medical/Pharmacy,Lucknow,2,0,1,0,0,1,2,1,0.7556,0.5887,4.4557,0.9444,1.0,2802.6,-8.9851,0.5054,0.4533,0.2479,0.4173,1.813,2,0.2435,0.3944,0.4348,0.1818,0.0011,2,0.6553
M008745,1201,6,Services/Salon,Pune,2,1,1,1,0,0,0,1,0.7321,0.6562,4.4565,0.9444,1.0,2606.58,-0.9856,0.9213,0.3545,0.9776,0.7799,3.9201,2,0.0491,0.1787,0.3758,0.1818,0.0011,2,0.8386
M008746,1260,5,Transport/Auto,Mumbai,1,1,1,0,0,1,1,1,0.7408,0.6247,4.4553,0.9333,1.0,4845.54,-8.4884,0.8796,0.1688,0.394,0.6547,5.815,3,4.2897,0.2254,0.7444,0.2222,0.0009,2,0.8663
M008747,389,6,Services/Salon,Delhi,1,0,1,0,0,0,4,1,0.7628,0.5359,4.4507,0.8889,1.0,5151.21,-11.1988,0.9354,0.1036,0.4043,0.794,2.98,2,1.954,0.2182,0.7491,0.6667,0.0003,2,0.9252
M008748,1472,3,Clothing/Textile,Hyderabad,1,1,1,0,0,0,3,0,0.7478,0.6041,4.4514,0.9333,1.0,4898.84,3.736,0.9263,0.6256,0.723,0.9049,5.8157,1,0.4606,0.585,0.1054,0.0,0.0003,0,0.7479
M008749,1470,1,Restaurant/Dhaba,Delhi,1,0,1,0,0,0,3,2,0.7694,0.5307,4.4586,0.9111,1.0,6084.75,-6.7287,0.2198,0.5538,0.6379,0.5295,6.3947,1,1.014,0.4451,0.1357,0.1429,0.0007,1,0.4834
M008750,901,2,Medical/Pharmacy,Surat,2,1,1,1,0,0,1,0,0.7351,0.6411,4.4561,0.9333,1.0,2615.55,-3.2033,0.8251,0.4111,0.3096,0.3614,7.5087,2,2.0137,0.2042,0.4386,0.375,0.0008,3,0.7617
M008751,1235,2,Medical/Pharmacy,Chennai,1,1,1,1,0,0,4,0,0.7803,0.5235,4.4477,0.9556,1.0,5430.55,-10.0277,0.72,0.7633,0.6897,0.3816,5.6753,2,2.6361,0.3892,0.1747,0.1111,0.0009,1,0.625
M008752,585,7,Education/Tuition,Hyderabad,1,0,1,1,0,0,0,0,0.7737,0.5118,4.4565,0.9,1.0,4076.22,1.9321,0.6947,0.3771,0.8179,0.4448,8.1726,1,0.6847,0.2455,0.3696,0.25,0.0004,1,0.7157
M008753,1263,6,Services/Salon,Mumbai,1,0,0,0,0,0,0,1,0.7694,0.5299,4.4529,0.9111,1.0,5108.09,0.5743,0.7219,0.358,0.8428,0.7667,5.5828,4,1.2733,0.5292,0.0677,0.0,0.0003,0,0.7479
M008754,279,6,Services/Salon,Kochi,3,1,1,1,0,0,4,1,0.7833,0.5142,4.4434,0.9556,1.0,1333.52,-3.0996,0.549,0.7425,0.6642,0.796,0.8899,3,3.1606,0.0907,0.428,0.3333,0.0009,3,0.5915
M008755,625,6,Services/Salon,Varanasi,3,0,1,1,0,0,0,0,0.7841,0.4944,4.4541,0.9222,1.0,1355.48,-0.6728,0.5728,0.1867,0.2178,0.5483,5.1125,4,0.0627,0.5028,0.1937,0.0,0.0004,0,0.7424
M008756,168,0,Kirana/Grocery,Chennai,1,0,1,1,1,0,0,0,0.7487,0.5961,4.4578,0.9222,1.0,7103.04,-29.3134,0.901,0.3381,0.1174,0.9466,3.5935,1,0.6414,0.5035,0.5546,0.4286,0.0007,3,0.8374
M008757,1019,7,Education/Tuition,Hyderabad,1,1,1,0,0,0,1,0,0.7932,0.4622,4.4559,0.9111,1.0,3943.87,-3.293,0.7682,0.1378,0.8318,0.5355,2.3845,2,0.4961,0.3773,0.4736,0.5,0.0004,2,0.8516
M008758,1284,3,Clothing/Textile,Hyderabad,1,1,1,0,0,0,1,1,0.7438,0.5891,4.4441,0.8889,1.0,5183.63,9.772,0.8874,0.0651,0.2839,0.4445,2.8633,4,2.2842,0.3508,0.1997,0.1667,0.0006,1,0.9183
M008759,939,0,Kirana/Grocery,Pune,2,1,1,0,0,0,0,0,0.7582,0.5355,4.4459,0.8667,1.0,3289.06,-4.4213,0.8688,0.3097,0.6688,0.5091,7.465,1,3.1743,0.1516,0.3509,0.25,0.0004,1,0.8098
M008760,41,7,Education/Tuition,Bengaluru,1,0,1,0,1,0,0,0,0.6116,1.0946,4.4543,0.9444,1.0,5498.31,9.9881,0.5617,0.3656,0.105,0.5967,2.5854,1,1.0963,0.2888,0.0343,0.0,0.0007,0,0.6995
