merchant_id,business_age_days,merchant_category,merchant_category_name,city,city_tier,has_soundbox,qr_active,gst_registered
M009438,744,2,Medical/Pharmacy,Delhi,1,0,1,0
M009439,210,3,Clothing/Textile,Lucknow,2,1,1,0
M009440,1349,1,Restaurant/Dhaba,Delhi,1,1,1,0
M009441,973,7,Education/Tuition,Bengaluru,1,1,1,0
M009442,922,0,Kirana/Grocery,Hyderabad,1,1,1,0
M009443,90,3,Clothing/Textile,Jaipur,2,0,1,0
M009444,1262,4,Electronics,Surat,2,1,1,0
M009445,195,0,Kirana/Grocery,Hyderabad,1,0,1,1
M009446,1038,2,Medical/Pharmacy,Indore,3,1,1,1
M009447,1353,6,Services/Salon,Ahmedabad,2,1,1,1
M009448,684,4,Electronics,Chennai,1,0,1,0
M009449,380,0,Kirana/Grocery,Mumbai,1,1,1,0
M009450,1114,7,Education/Tuition,Jaipur,2,1,1,1
M009451,292,7,Education/Tuition,Lucknow,2,1,0,0
M009452,153,4,Electronics,Chennai,1,0,1,0
M009453,1291,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M009454,961,7,Education/Tuition,Nagpur,3,1,0,1
M009455,1143,7,Education/Tuition,Hyderabad,1,1,1,1
M009456,168,3,Clothing/Textile,Pune,2,0,1,1
M009457,1415,6,Services/Salon,Indore,3,1,1,1
M009458,1466,4,Electronics,Pune,2,1,1,1
M009459,889,3,Clothing/Textile,Mumbai,1,1,1,0
M009460,1146,6,Services/Salon,Ahmedabad,2,0,1,0
M009461,163,2,Medical/Pharmacy,Mumbai,1,1,0,0
M009462,1257,6,Services/Salon,Lucknow,2,1,1,0
M009463,848,2,Medical/Pharmacy,Lucknow,2,1,1,1
M009464,1091,7,Education/Tuition,Indore,3,1,1,1
M009465,1047,4,Electronics,Indore,3,0,1,0
M009466,486,4,Electronics,Nagpur,3,0,1,1
M009467,467,2,Medical/Pharmacy,Nagpur,3,1,1,0
M009468,709,4,Electronics,Pune,2,1,1,0
M009469,676,7,Education/Tuition,Pune,2,0,1,1
M009470,651,4,Electronics,Ahmedabad,2,1,1,1
M009471,1277,4,Electronics,Pune,2,1,1,0
M009472,1221,5,Transport/Auto,Bhopal,3,1,1,1
M009473,1160,4,Electronics,Chennai,1,1,1,1
M009474,1433,0,Kirana/Grocery,Varanasi,3,1,1,1
M009475,53,2,Medical/Pharmacy,Varanasi,3,1,1,0
M009476,838,2,Medical/Pharmacy,Nagpur,3,0,0,1
M009477,1360,1,Restaurant/Dhaba,Bhopal,3,0,1,1
M009478,964,3,Clothing/Textile,Mumbai,1,1,0,1
M009479,1411,1,Restaurant/Dhaba,Chennai,1,0,1,0
M009480,399,4,Electronics,Mumbai,1,0,1,0
M009481,1026,4,Electronics,Delhi,1,1,1,0
M009482,200,7,Education/Tuition,Surat,2,1,1,1
M009483,251,7,Education/Tuition,Varanasi,3,1,1,0
M009484,472,6,Services/Salon,Bhopal,3,1,1,1
M009485,1206,0,Kirana/Grocery,Pune,2,1,1,1
M009486,891,0,Kirana/Grocery,Chennai,1,1,0,0
M009487,405,0,Kirana/Grocery,Chennai,1,1,1,0
M009488,310,0,Kirana/Grocery,Hyderabad,1,1,1,1
M009489,742,0,Kirana/Grocery,Jaipur,2,1,1,0
M009490,1272,0,Kirana/Grocery,Jaipur,2,0,1,0
M009491,987,0,Kirana/Grocery,Delhi,1,1,1,1
M009492,840,0,Kirana/Grocery,Bengaluru,1,1,1,0
M009493,856,6,Services/Salon,Hyderabad,1,0,1,0
M009494,515,5,Transport/Auto,Jaipur,2,1,1,1
M009495,364,0,Kirana/Grocery,Ahmedabad,2,0,1,1
M009496,771,2,Medical/Pharmacy,Pune,2,1,1,0
M009497,439,0,Kirana/Grocery,Jaipur,2,1,1,1
M009498,83,3,Clothing/Textile,Bhopal,3,0,1,1
M009499,730,0,Kirana/Grocery,Hyderabad,1,1,1,1
M009500,1128,5,Transport/Auto,Ahmedabad,2,0,1,0
M009501,378,6,Services/Salon,Ahmedabad,2,1,1,0
M009502,1004,7,Education/Tuition,Lucknow,2,1,1,1
M009503,422,7,Education/Tuition,Kochi,3,1,1,0
M009504,583,4,Electronics,Lucknow,2,0,1,0
M009505,1210,5,Transport/Auto,Pune,2,0,0,0
M009506,876,5,Transport/Auto,Hyderabad,1,1,1,0
M009507,110,4,Electronics,Lucknow,2,1,1,0
M009508,1261,0,Kirana/Grocery,Hyderabad,1,0,1,1
M009509,855,6,Services/Salon,Delhi,1,1,1,1
M009510,1139,6,Services/Salon,Pune,2,0,1,0
M009511,773,0,Kirana/Grocery,Ahmedabad,2,1,1,1
M009512,206,4,Electronics,Hyderabad,1,1,1,0
M009513,540,3,Clothing/Textile,Lucknow,2,1,1,0
M009514,168,1,Restaurant/Dhaba,Ahmedabad,2,0,1,0
M009515,1155,2,Medical/Pharmacy,Bengaluru,1,0,1,0
M009516,502,4,Electronics,Pune,2,0,1,1
M009517,571,0,Kirana/Grocery,Surat,2,1,1,1
M009518,223,2,Medical/Pharmacy,Lucknow,2,0,1,1
M009519,515,7,Education/Tuition,Ahmedabad,2,0,1,0
M009520,1367,7,Education/Tuition,Mumbai,1,1,1,0
M009521,834,0,Kirana/Grocery,Lucknow,2,0,1,0
M009522,276,1,Restaurant/Dhaba,Indore,3,1,1,1
M009523,659,1,Restaurant/Dhaba,Surat,2,1,1,0
M009524,467,4,Electronics,Bengaluru,1,1,1,0
M009525,102,2,Medical/Pharmacy,Jaipur,2,1,1,1
M009526,1122,5,Transport/Auto,Bhopal,3,1,1,0
M009527,783,6,Services/Salon,Mumbai,1,1,1,1
M009528,1205,6,Services/Salon,Bhopal,3,1,1,1
M009529,860,2,Medical/Pharmacy,Indore,3,0,1,1
M009530,123,7,Education/Tuition,Mumbai,1,1,1,0
M009531,464,5,Transport/Auto,Nagpur,3,1,1,1
M009532,1484,7,Education/Tuition,Ahmedabad,2,1,1,0
M009533,486,1,Restaurant/Dhaba,Kochi,3,1,1,1
M009534,1483,0,Kirana/Grocery,Lucknow,2,1,1,0
M009535,258,6,Services/Salon,Lucknow,2,1,1,1
M009536,59,5,Transport/Auto,Jaipur,2,1,1,0
M009537,364,5,Transport/Auto,Bhopal,3,1,1,0
M009538,689,4,Electronics,Mumbai,1,1,1,0
M009539,598,3,Clothing/Textile,Jaipur,2,1,1,0
M009540,206,1,Restaurant/Dhaba,Delhi,1,1,1,1
M009541,853,5,Transport/Auto,Delhi,1,0,1,1
M009542,597,7,Education/Tuition,Chennai,1,1,1,1
M009543,438,7,Education/Tuition,Pune,2,0,1,0
M009544,806,1,Restaurant/Dhaba,Chennai,1,1,1,1
M009545,1290,7,Education/Tuition,Delhi,1,0,1,1
M009546,1331,4,Electronics,Delhi,1,0,1,0
M009547,106,0,Kirana/Grocery,Hyderabad,1,1,1,1
M009548,962,2,Medical/Pharmacy,Surat,2,1,1,1
M009549,665,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M009550,569,4,Electronics,Chennai,1,1,1,1
M009551,1211,4,Electronics,Varanasi,3,1,1,1
M009552,1220,4,Electronics,Surat,2,0,1,0
M009553,1238,6,Services/Salon,Jaipur,2,0,1,1
M009554,1442,7,Education/Tuition,Surat,2,1,1,0
M009555,41,6,Services/Salon,Kochi,3,0,1,0
M009556,198,6,Services/Salon,Mumbai,1,1,0,0
M009557,860,2,Medical/Pharmacy,Surat,2,1,1,0
M009558,1479,6,Services/Salon,Pune,2,0,1,1
M009559,478,1,Restaurant/Dhaba,Jaipur,2,1,1,0
M009560,478,5,Transport/Auto,Indore,3,0,1,0
M009561,1159,4,Electronics,Mumbai,1,1,1,0
M009562,456,2,Medical/Pharmacy,Surat,2,1,1,0
M009563,985,6,Services/Salon,Lucknow,2,1,1,0
M009564,945,0,Kirana/Grocery,Lucknow,2,1,1,0
M009565,1151,3,Clothing/Textile,Chennai,1,0,1,0
M009566,660,1,Restaurant/Dhaba,Lucknow,2,1,1,0
M009567,255,2,Medical/Pharmacy,Varanasi,3,1,1,1
M009568,476,3,Clothing/Textile,Lucknow,2,1,1,0
M009569,232,3,Clothing/Textile,Indore,3,1,1,1
M009570,997,6,Services/Salon,Jaipur,2,1,1,1
M009571,704,2,Medical/Pharmacy,Mumbai,1,0,1,0
M009572,1350,7,Education/Tuition,Mumbai,1,1,1,1
M009573,663,5,Transport/Auto,Chennai,1,1,1,0
M009574,45,5,Transport/Auto,Lucknow,2,0,1,1
M009575,1431,2,Medical/Pharmacy,Mumbai,1,1,1,1
M009576,1389,2,Medical/Pharmacy,Lucknow,2,1,1,0
M009577,647,4,Electronics,Lucknow,2,1,1,0
M009578,1073,0,Kirana/Grocery,Chennai,1,1,1,0
M009579,469,5,Transport/Auto,Chennai,1,1,1,0
M009580,1297,4,Electronics,Chennai,1,0,1,0
M009581,1297,7,Education/Tuition,Surat,2,1,1,0
M009582,1000,3,Clothing/Textile,Hyderabad,1,0,1,0
M009583,421,3,Clothing/Textile,Hyderabad,1,1,1,1
M009584,753,3,Clothing/Textile,Varanasi,3,0,1,0
M009585,765,2,Medical/Pharmacy,Nagpur,3,0,1,0
M009586,1315,7,Education/Tuition,Mumbai,1,1,1,0
M009587,249,1,Restaurant/Dhaba,Surat,2,1,1,1
M009588,1061,4,Electronics,Pune,2,0,1,1
M009589,475,1,Restaurant/Dhaba,Nagpur,3,1,1,0
M009590,43,6,Services/Salon,Lucknow,2,1,1,0
M009591,416,0,Kirana/Grocery,Delhi,1,1,1,1
M009592,671,0,Kirana/Grocery,Surat,2,0,1,0
M009593,1075,4,Electronics,Surat,2,1,1,0
M009594,254,3,Clothing/Textile,Bengaluru,1,1,1,0
M009595,264,6,Services/Salon,Lucknow,2,0,1,0
M009596,1394,5,Transport/Auto,Lucknow,2,1,1,1
M009597,1029,7,Education/Tuition,Delhi,1,1,1,0
M009598,740,0,Kirana/Grocery,Chennai,1,0,1,1
M009599,1187,1,Restaurant/Dhaba,Jaipur,2,0,1,0
M009600,1231,1,Restaurant/Dhaba,Chennai,1,1,1,1
M009601,821,5,Transport/Auto,Nagpur,3,0,1,1
M009602,466,2,Medical/Pharmacy,Hyderabad,1,0,1,0
M009603,1104,3,Clothing/Textile,Hyderabad,1,1,1,1
M009604,1496,2,Medical/Pharmacy,Surat,2,1,1,0
M009605,610,4,Electronics,Varanasi,3,0,1,0
M009606,1334,0,Kirana/Grocery,Bhopal,3,1,1,0
M009607,1097,5,Transport/Auto,Jaipur,2,1,1,0
M009608,716,5,Transport/Auto,Delhi,1,1,0,0
M009609,394,5,Transport/Auto,Lucknow,2,0,1,0
M009610,298,2,Medical/Pharmacy,Surat,2,1,1,0
M009611,1346,7,Education/Tuition,Mumbai,1,1,1,1
M009612,1247,2,Medical/Pharmacy,Varanasi,3,1,1,1
M009613,1424,4,Electronics,Bengaluru,1,1,1,1
M009614,107,1,Restaurant/Dhaba,Indore,3,1,1,1
M009615,218,1,Restaurant/Dhaba,Bhopal,3,1,1,1
M009616,1443,6,Services/Salon,Surat,2,1,1,1
M009617,1078,4,Electronics,Varanasi,3,1,1,0
M009618,1355,7,Education/Tuition,Jaipur,2,1,0,0
M009619,700,5,Transport/Auto,Mumbai,1,1,1,0
M009620,387,1,Restaurant/Dhaba,Pune,2,0,1,0
M009621,988,4,Electronics,Delhi,1,1,1,0
M009622,1147,1,Restaurant/Dhaba,Jaipur,2,1,1,0
M009623,365,7,Education/Tuition,Ahmedabad,2,1,1,1
M009624,1217,6,Services/Salon,Jaipur,2,0,1,0
M009625,932,4,Electronics,Hyderabad,1,0,1,0
M009626,370,1,Restaurant/Dhaba,Lucknow,2,1,1,1
M009627,863,5,Transport/Auto,Kochi,3,0,1,1
M009628,596,7,Education/Tuition,Bengaluru,1,1,1,1
M009629,101,2,Medical/Pharmacy,Lucknow,2,1,1,0
M009630,1095,7,Education/Tuition,Mumbai,1,1,1,1
M009631,440,2,Medical/Pharmacy,Surat,2,1,1,0
M009632,927,7,Education/Tuition,Hyderabad,1,1,1,0
M009633,867,6,Services/Salon,Lucknow,2,0,1,0
M009634,673,5,Transport/Auto,Bengaluru,1,1,1,0
M009635,50,1,Restaurant/Dhaba,Mumbai,1,1,1,0
M009636,1054,5,Transport/Auto,Nagpur,3,0,1,1
M009637,707,4,Electronics,Chennai,1,1,1,0
M009638,1129,2,Medical/Pharmacy,Surat,2,0,1,0
M009639,632,0,Kirana/Grocery,Hyderabad,1,1,1,1
M009640,1451,6,Services/Salon,Jaipur,2,1,1,1
M009641,117,1,Restaurant/Dhaba,Ahmedabad,2,0,1,0
M009642,46,0,Kirana/Grocery,Bengaluru,1,0,1,1
M009643,1382,0,Kirana/Grocery,Delhi,1,0,1,0
M009644,972,7,Education/Tuition,Jaipur,2,1,1,1
M009645,1263,6,Services/Salon,Ahmedabad,2,0,1,1
M009646,853,3,Clothing/Textile,Indore,3,1,0,0
M009647,412,0,Kirana/Grocery,Ahmedabad,2,1,1,1
M009648,669,0,Kirana/Grocery,Ahmedabad,2,0,1,0
M009649,1199,5,Transport/Auto,Mumbai,1,1,1,0
M009650,482,3,Clothing/Textile,Delhi,1,1,1,0
M009651,845,3,Clothing/Textile,Delhi,1,0,1,0
M009652,1446,3,Clothing/Textile,Hyderabad,1,1,1,0
M009653,339,6,Services/Salon,Mumbai,1,1,1,1
M009654,960,4,Electronics,Ahmedabad,2,1,1,1
M009655,521,3,Clothing/Textile,Lucknow,2,0,1,1
M009656,789,5,Transport/Auto,Varanasi,3,1,1,0
M009657,1483,4,Electronics,Hyderabad,1,1,1,0
M009658,30,1,Restaurant/Dhaba,Jaipur,2,1,0,1
M009659,70,4,Electronics,Bhopal,3,1,1,0
M009660,701,1,Restaurant/Dhaba,Surat,2,0,1,0
M009661,241,3,Clothing/Textile,Mumbai,1,1,1,0
M009662,1386,3,Clothing/Textile,Mumbai,1,1,1,0
M009663,1499,1,Restaurant/Dhaba,Chennai,1,0,1,0
M009664,333,2,Medical/Pharmacy,Chennai,1,1,1,0
M009665,720,5,Transport/Auto,Pune,2,0,1,0
M009666,1207,4,Electronics,Mumbai,1,1,1,0
M009667,645,5,Transport/Auto,Mumbai,1,1,1,0
M009668,552,5,Transport/Auto,Jaipur,2,1,1,0
M009669,54,0,Kirana/Grocery,Bhopal,3,1,1,1
M009670,837,3,Clothing/Textile,Lucknow,2,0,1,0
M009671,54,4,Electronics,Lucknow,2,0,1,0
M009672,625,5,Transport/Auto,Ahmedabad,2,1,1,0
M009673,1159,4,Electronics,Bengaluru,1,0,1,0
M009674,1172,5,Transport/Auto,Pune,2,1,1,0
M009675,137,3,Clothing/Textile,Pune,2,1,1,0
M009676,1383,5,Transport/Auto,Nagpur,3,0,1,1
M009677,209,1,Restaurant/Dhaba,Chennai,1,1,1,0
M009678,910,3,Clothing/Textile,Pune,2,1,1,1
M009679,160,4,Electronics,Delhi,1,1,1,1
M009680,632,6,Services/Salon,Lucknow,2,1,1,1
M009681,782,2,Medical/Pharmacy,Hyderabad,1,1,1,1
M009682,788,5,Transport/Auto,Bengaluru,1,0,1,0
M009683,197,1,Restaurant/Dhaba,Kochi,3,0,1,0
M009684,252,3,Clothing/Textile,Surat,2,1,1,0
M009685,498,0,Kirana/Grocery,Ahmedabad,2,1,1,1
M009686,307,6,Services/Salon,Bengaluru,1,1,1,0
M009687,219,6,Services/Salon,Mumbai,1,1,1,0
M009688,560,3,Clothing/Textile,Pune,2,1,1,1
M009689,650,7,Education/Tuition,Bhopal,3,0,1,0
M009690,1243,6,Services/Salon,Kochi,3,1,1,0
M009691,247,4,Electronics,Ahmedabad,2,1,1,1
M009692,1352,4,Electronics,Surat,2,1,1,0
M009693,1364,0,Kirana/Grocery,Indore,3,0,1,0
M009694,265,1,Restaurant/Dhaba,Ahmedabad,2,0,1,1
M009695,197,4,Electronics,Ahmedabad,2,1,1,0
M009696,809,1,Restaurant/Dhaba,Bengaluru,1,1,1,0
M009697,222,1,Restaurant/Dhaba,Surat,2,0,1,0
M009698,271,3,Clothing/Textile,Jaipur,2,1,1,0
M009699,1215,1,Restaurant/Dhaba,Kochi,3,0,0,0
M009700,1392,5,Transport/Auto,Kochi,3,1,1,1
M009701,820,7,Education/Tuition,Mumbai,1,0,1,0
M009702,484,4,Electronics,Pune,2,1,1,0
M009703,1188,4,Electronics,Varanasi,3,0,1,0
M009704,222,2,Medical/Pharmacy,Chennai,1,0,1,0
M009705,1455,6,Services/Salon,Delhi,1,1,1,1
M009706,421,1,Restaurant/Dhaba,Delhi,1,1,1,1
M009707,630,2,Medical/Pharmacy,Surat,2,1,1,1
M009708,1095,3,Clothing/Textile,Lucknow,2,0,1,0
M009709,122,2,Medical/Pharmacy,Pune,2,1,1,0
M009710,1268,6,Services/Salon,Chennai,1,1,1,0
M009711,378,1,Restaurant/Dhaba,Indore,3,1,1,0
M009712,542,7,Education/Tuition,Delhi,1,1,1,0
M009713,1388,6,Services/Salon,Bengaluru,1,1,1,1
M009714,1452,4,Electronics,Jaipur,2,1,1,0
M009715,953,7,Education/Tuition,Surat,2,0,1,1
M009716,1217,3,Clothing/Textile,Chennai,1,1,1,0
M009717,135,1,Restaurant/Dhaba,Bengaluru,1,1,1,1
M009718,1285,7,Education/Tuition,Bengaluru,1,1,1,1
M009719,1021,7,Education/Tuition,Lucknow,2,1,1,1
M009720,746,7,Education/Tuition,Indore,3,1,1,1
M009721,1230,7,Education/Tuition,Surat,2,1,1,1
M009722,1347,7,Education/Tuition,Surat,2,1,1,1
M009723,1318,7,Education/Tuition,Surat,2,1,1,0
M009724,817,3,Clothing/Textile,Bengaluru,1,1,1,0
M009725,1323,0,Kirana/Grocery,Indore,3,0,1,1
M009726,1265,7,Education/Tuition,Bhopal,3,1,1,0
M009727,1216,1,Restaurant/Dhaba,Chennai,1,0,1,0
M009728,852,0,Kirana/Grocery,Hyderabad,1,1,1,1
M009729,946,7,Education/Tuition,Mumbai,1,1,1,0
M009730,1106,2,Medical/Pharmacy,Delhi,1,1,1,0
M009731,1286,1,Restaurant/Dhaba,Pune,2,1,1,1
M009732,1491,0,Kirana/Grocery,Ahmedabad,2,1,0,0
M009733,883,5,Transport/Auto,Kochi,3,1,1,0
M009734,712,4,Electronics,Jaipur,2,1,1,1
M009735,1052,2,Medical/Pharmacy,Jaipur,2,1,1,0
M009736,980,1,Restaurant/Dhaba,Ahmedabad,2,0,1,0
M009737,73,1,Restaurant/Dhaba,Hyderabad,1,1,1,0
M009738,632,4,Electronics,Mumbai,1,0,1,1
M009739,662,4,Electronics,Lucknow,2,1,1,0
M009740,121,6,Services/Salon,Hyderabad,1,1,1,0
M009741,788,7,Education/Tuition,Bengaluru,1,0,1,0
M009742,760,0,Kirana/Grocery,Bhopal,3,1,1,1
M009743,983,0,Kirana/Grocery,Pune,2,1,1,1
M009744,1491,0,Kirana/Grocery,Bengaluru,1,1,1,0
M009745,366,6,Services/Salon,Ahmedabad,2,1,1,0
M009746,1347,7,Education/Tuition,Kochi,3,0,1,0
M009747,729,3,Clothing/Textile,Chennai,1,1,1,1
M009748,954,2,Medical/Pharmacy,Bengaluru,1,0,1,1
M009749,709,7,Education/Tuition,Indore,3,0,1,0
M009750,996,1,Restaurant/Dhaba,Mumbai,1,1,0,0
M009751,293,2,Medical/Pharmacy,Chennai,1,1,1,0
M009752,134,4,Electronics,Jaipur,2,1,1,1
M009753,253,7,Education/Tuition,Kochi,3,1,1,1
M009754,1472,5,Transport/Auto,Delhi,1,1,1,0
M009755,1007,2,Medical/Pharmacy,Mumbai,1,1,1,0
M009756,144,2,Medical/Pharmacy,Delhi,1,0,1,1
M009757,920,0,Kirana/Grocery,Bhopal,3,0,1,0
M009758,1288,4,Electronics,Delhi,1,1,1,1
M009759,1327,2,Medical/Pharmacy,Ahmedabad,2,0,1,1
M009760,1283,1,Restaurant/Dhaba,Kochi,3,0,0,0
M009761,758,0,Kirana/Grocery,Delhi,1,1,1,1
M009762,63,6,Services/Salon,Nagpur,3,1,1,1
M009763,1441,2,Medical/Pharmacy,Kochi,3,1,1,0
M009764,924,4,Electronics,Kochi,3,1,1,0
M009765,491,7,Education/Tuition,Hyderabad,1,1,1,0
M009766,478,5,Transport/Auto,Jaipur,2,1,1,1
M009767,858,7,Education/Tuition,Indore,3,0,1,1
M009768,1267,7,Education/Tuition,Bhopal,3,1,1,1
M009769,1099,1,Restaurant/Dhaba,Bengaluru,1,0,1,0
M009770,434,5,Transport/Auto,Bhopal,3,0,1,0
M009771,362,4,Electronics,Mumbai,1,0,1,1
M009772,269,4,Electronics,Delhi,1,1,1,0
M009773,1307,4,Electronics,Surat,2,1,1,0
M009774,257,5,Transport/Auto,Varanasi,3,0,1,1
M009775,762,3,Clothing/Textile,Ahmedabad,2,1,0,0
M009776,920,1,Restaurant/Dhaba,Surat,2,0,1,0
M009777,195,4,Electronics,Bhopal,3,0,1,0
M009778,614,3,Clothing/Textile,Surat,2,1,1,0
M009779,766,0,Kirana/Grocery,Surat,2,1,1,0
M009780,627,3,Clothing/Textile,Lucknow,2,1,1,0
M009781,622,0,Kirana/Grocery,Surat,2,0,1,0
M009782,756,5,Transport/Auto,Lucknow,2,1,1,0
M009783,1443,6,Services/Salon,Kochi,3,1,1,1
M009784,1476,6,Services/Salon,Pune,2,1,1,0
M009785,954,3,Clothing/Textile,Indore,3,0,1,0
M009786,1464,5,Transport/Auto,Chennai,1,1,1,1
M009787,678,4,Electronics,Bengaluru,1,1,1,1
M009788,476,3,Clothing/Textile,Lucknow,2,1,1,1
M009789,1456,3,Clothing/Textile,Bengaluru,1,1,1,1
M009790,126,4,Electronics,Mumbai,1,0,1,0
M009791,408,0,Kirana/Grocery,Jaipur,2,1,1,0
M009792,699,4,Electronics,Mumbai,1,1,1,0
M009793,1239,1,Restaurant/Dhaba,Mumbai,1,1,1,0
M009794,1297,6,Services/Salon,Pune,2,0,1,0
M009795,660,7,Education/Tuition,Jaipur,2,1,1,0
M009796,737,7,Education/Tuition,Nagpur,3,1,1,0
M009797,532,6,Services/Salon,Pune,2,1,1,0
M009798,317,3,Clothing/Textile,Pune,2,1,1,1
M009799,398,1,Restaurant/Dhaba,Indore,3,0,1,0
M009800,94,4,Electronics,Varanasi,3,1,1,1
M009801,191,6,Services/Salon,Hyderabad,1,0,1,1
M009802,626,5,Transport/Auto,Delhi,1,1,1,1
M009803,956,4,Electronics,Ahmedabad,2,1,1,0
M009804,600,2,Medical/Pharmacy,Ahmedabad,2,0,1,0
M009805,1003,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M009806,691,6,Services/Salon,Ahmedabad,2,1,1,0
M009807,1471,2,Medical/Pharmacy,Ahmedabad,2,0,1,0
M009808,510,1,Restaurant/Dhaba,Nagpur,3,0,1,1
M009809,298,7,Education/Tuition,Jaipur,2,0,1,0
M009810,765,5,Transport/Auto,Mumbai,1,1,1,0
M009811,596,2,Medical/Pharmacy,Varanasi,3,1,1,0
M009812,1243,2,Medical/Pharmacy,Chennai,1,0,1,1
M009813,435,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M009814,794,4,Electronics,Nagpur,3,0,1,1
M009815,1365,0,Kirana/Grocery,Pune,2,0,1,0
M009816,895,4,Electronics,Surat,2,0,1,0
M009817,1147,0,Kirana/Grocery,Ahmedabad,2,1,1,0
M009818,419,1,Restaurant/Dhaba,Surat,2,0,1,0
M009819,576,3,Clothing/Textile,Jaipur,2,1,1,1
M009820,1464,4,Electronics,Lucknow,2,0,1,1
M009821,1265,2,Medical/Pharmacy,Nagpur,3,0,1,0
M009822,1422,4,Electronics,Pune,2,1,1,1
M009823,771,7,Education/Tuition,Mumbai,1,1,1,0
M009824,1221,1,Restaurant/Dhaba,Surat,2,1,1,0
M009825,1067,7,Education/Tuition,Nagpur,3,1,1,0
M009826,615,3,Clothing/Textile,Pune,2,1,1,0
M009827,903,3,Clothing/Textile,Ahmedabad,2,1,1,0
M009828,1260,4,Electronics,Indore,3,1,1,1
M009829,72,4,Electronics,Lucknow,2,1,0,1
M009830,909,7,Education/Tuition,Surat,2,1,1,1
M009831,1495,5,Transport/Auto,Varanasi,3,1,1,1
M009832,940,4,Electronics,Chennai,1,1,1,1
M009833,636,1,Restaurant/Dhaba,Indore,3,1,1,0
M009834,1448,0,Kirana/Grocery,Chennai,1,0,1,0
M009835,267,5,Transport/Auto,Chennai,1,1,1,0
M009836,748,0,Kirana/Grocery,Varanasi,3,0,1,1
M009837,771,7,Education/Tuition,Mumbai,1,1,1,0
M009838,433,2,Medical/Pharmacy,Pune,2,1,1,1
M009839,243,6,Services/Salon,Bhopal,3,1,0,0
M009840,875,1,Restaurant/Dhaba,Kochi,3,1,1,0
M009841,1427,5,Transport/Auto,Kochi,3,0,1,0
M009842,161,7,Education/Tuition,Hyderabad,1,0,1,0
M009843,38,3,Clothing/Textile,Ahmedabad,2,0,1,0
M009844,182,5,Transport/Auto,Bengaluru,1,1,1,1
M009845,460,2,Medical/Pharmacy,Ahmedabad,2,1,0,1
M009846,512,3,Clothing/Textile,Bhopal,3,0,1,0
M009847,334,5,Transport/Auto,Lucknow,2,1,1,1
M009848,313,7,Education/Tuition,Lucknow,2,0,1,0
M009849,501,3,Clothing/Textile,Pune,2,1,1,0
M009850,1022,4,Electronics,Pune,2,1,1,0
M009851,219,3,Clothing/Textile,Kochi,3,0,1,1
M009852,541,5,Transport/Auto,Chennai,1,0,1,1
M009853,372,3,Clothing/Textile,Pune,2,0,1,0
M009854,1483,1,Restaurant/Dhaba,Varanasi,3,1,1,0
M009855,744,4,Electronics,Ahmedabad,2,0,1,1
M009856,709,4,Electronics,Chennai,1,1,1,0
M009857,1087,2,Medical/Pharmacy,Lucknow,2,1,1,0
M009858,500,4,Electronics,Hyderabad,1,1,1,1
M009859,1447,0,Kirana/Grocery,Delhi,1,0,1,1
M009860,770,1,Restaurant/Dhaba,Nagpur,3,1,1,0
M009861,542,2,Medical/Pharmacy,Jaipur,2,1,1,0
M009862,1375,0,Kirana/Grocery,Nagpur,3,1,1,0
M009863,1168,3,Clothing/Textile,Varanasi,3,1,1,0
M009864,1267,6,Services/Salon,Jaipur,2,1,1,1
M009865,174,0,Kirana/Grocery,Hyderabad,1,1,1,1
M009866,588,2,Medical/Pharmacy,Pune,2,0,1,1
M009867,821,4,Electronics,Mumbai,1,1,1,0
M009868,1231,1,Restaurant/Dhaba,Nagpur,3,0,0,1
M009869,389,6,Services/Salon,Mumbai,1,1,1,0
M009870,314,2,Medical/Pharmacy,Delhi,1,1,1,0
M009871,1298,0,Kirana/Grocery,Ahmedabad,2,1,1,1
M009872,794,6,Services/Salon,Bengaluru,1,1,1,1
M009873,1259,0,Kirana/Grocery,Hyderabad,1,1,1,1
M009874,613,7,Education/Tuition,Pune,2,1,1,0
M009875,1395,2,Medical/Pharmacy,Chennai,1,1,0,0
M009876,756,6,Services/Salon,Bengaluru,1,0,1,0
M009877,1413,5,Transport/Auto,Pune,2,0,1,0
M009878,1194,5,Transport/Auto,Jaipur,2,0,1,0
M009879,989,2,Medical/Pharmacy,Jaipur,2,1,1,1
M009880,1275,5,Transport/Auto,Surat,2,1,1,0
M009881,1442,2,Medical/Pharmacy,Lucknow,2,1,1,0
M009882,1383,4,Electronics,Pune,2,1,1,1
M009883,772,6,Services/Salon,Nagpur,3,0,1,0
M009884,1446,2,Medical/Pharmacy,Bengaluru,1,1,1,0
M009885,683,3,Clothing/Textile,Pune,2,1,1,0
M009886,387,1,Restaurant/Dhaba,Nagpur,3,1,1,1
M009887,1447,1,Restaurant/Dhaba,Nagpur,3,0,1,1
M009888,616,3,Clothing/Textile,Bengaluru,1,0,1,0
M009889,69,0,Kirana/Grocery,Delhi,1,1,1,0
M009890,931,0,Kirana/Grocery,Ahmedabad,2,1,0,0
M009891,302,0,Kirana/Grocery,Chennai,1,1,1,1
