src,dst,weight
M006151,M002014,11912.56
M002181,M000772,1005.89
M002718,M002311,90.19
M007772,M005556,10200.3
M009042,M007736,471.87
M005952,M005711,5632.41
M007446,M005066,409.66
M000538,M005206,385.71
M008116,M002804,1690.41
M002620,M001559,43.48
M005312,M006295,1908.54
M009233,M006287,1267.16
M001024,M005830,15990.0
M007320,M009652,4243.92
M001459,M001037,465.46
M006278,M009437,7880.98
M000651,M006162,512.19
M007513,M004235,1049.9
M002947,M003713,802.06
M007111,M003803,350.25
M009872,M009750,65.22
M005713,M007454,858.51
M002128,M004410,2364.9
M005937,M001172,7012.94
M004851,M009539,64.96
M005760,M005570,13717.92
M007432,M007660,28936.09
M009535,M002964,254.07
M003502,M009775,158.57
M009110,M001121,1066.92
M003619,M006067,1060.85
M003439,M001978,808.41
M006401,M002515,1794.72
M005005,M008315,4301.63
M003837,M004924,17101.27
M003344,M004557,7466.47
M001703,M006248,2543.92
M003572,M002027,476.62
M007865,M002487,21804.09
M002339,M003594,1434.91
M004937,M009038,3299.2
M002867,M006734,8783.74
M009825,M004553,1163.28
M000632,M009680,319.96
M008684,M002433,3562.07
M000005,M001047,453.91
M005214,M005425,413.51
M005339,M004794,840.48
M002901,M003438,1133.33
M006963,M003051,5577.06
M000148,M004084,3094.56
M004077,M008207,1422.64
M000687,M005441,3880.94
M000303,M004679,496.31
M006019,M004502,3338.01
M002231,M007547,166.6
M004168,M003873,694.75
M007852,M002524,949.29
M001212,M003954,17473.58
M007726,M000144,1848.18
M004616,M007472,2978.36
M008145,M003600,431.31
M003225,M006143,406.13
M009483,M005240,76.2
M002648,M005107,4001.47
M002362,M004554,4210.33
M007032,M004038,69.71
M006278,M002985,2213.54
M006926,M005804,4949.17
M004902,M000812,706.22
M008201,M006895,2505.23
M001072,M008324,42955.51
M005642,M007771,762.98
M008297,M005519,176.92
M007116,M007942,172.44
M006400,M002549,469.93
M008254,M002629,4937.22
M007362,M000355,25.96
M002125,M004928,652.81
M004030,M000438,6836.32
M002028,M000621,135.51
M006003,M001282,7102.5
M007273,M004170,116.04
M009094,M001524,961.21
M001786,M001241,72.49
M005198,M002545,109.62
M000708,M000718,1129.23
M006736,M005959,980.29
M004706,M000630,792.09
M008643,M005924,3917.16
M003077,M007420,1439.57
M009737,M004673,3474.23
M004203,M007060,52.71
M002572,M009571,463.56
M007275,M002475,197.84
M004811,M001644,320.3
M006733,M004927,442.01
M008882,M001702,37302.31
M002286,M000534,5683.87
M001089,M006289,1002.32
M007777,M000990,1034.04
M007022,M008418,12.7
M006871,M002761,568.15
M005351,M008495,1434.7
M002458,M007367,1662.82
M004427,M003162,1259.6
M001415,M009298,30297.19
M008307,M000242,1282.1
M002620,M005704,361.1
M004812,M008829,520.34
M007591,M000509,5946.67
M003983,M003198,9434.81
M001480,M008010,1270.83
M009017,M000855,458.63
M003313,M008304,287.43
M005712,M008198,1139.57
M002722,M005682,1847.32
M009035,M002505,1490.63
M005238,M007146,17227.69
M006507,M009526,1008.4
M007218,M007758,318.35
M005907,M006798,198.34
M003039,M007060,801.1
M004466,M009541,1760.04
M008001,M002468,67.26
M003257,M005990,2973.22
M001470,M008780,229.92
M000150,M002033,1455.52
M006447,M000663,2106.62
M008413,M001566,4536.5
M009345,M003248,4248.38
M006767,M007635,397.12
M000383,M009659,471.46
M000073,M003501,285.87
M002255,M007803,654.53
M008435,M009338,15033.6
M000501,M001043,116.5
M007003,M003222,340.83
M005742,M008903,426.06
M000393,M005147,1466.52
M006995,M004481,1395.14
M008522,M002295,1635.69
M007355,M004928,13707.12
M008855,M008063,137.18
M008854,M006328,1086.35
M003227,M005374,3767.52
M009840,M007108,299.66
M009856,M008126,151.14
M005459,M005280,1040.93
M001404,M009963,246.88
M006685,M000502,1034.28
M006730,M005164,917.54
M000386,M004738,917.32
M000876,M002724,2269.64
M000579,M006036,4403.83
M000869,M000943,3650.14
M000105,M008835,459.6
M001136,M003928,738.34
M009828,M008281,7881.19
M008476,M002476,1494.93
M004759,M005091,828.1
M004108,M006295,332.83
M006963,M004492,130.98
M002236,M002088,8124.25
M008887,M007603,9187.98
M009050,M002773,103.35
M005173,M007601,1773.58
M000837,M001154,585.49
M007929,M009170,3115.04
M003114,M009155,143.6
M003343,M003914,3908.42
M007261,M000936,555.42
M000923,M008905,97.57
M001079,M005193,2405.76
M006379,M006891,1010.92
M000641,M006630,2688.43
M006204,M003255,2542.74
M005853,M004846,666.44
M007923,M001550,9764.17
M004331,M009278,803.94
M005451,M004744,49656.03
M004785,M005095,1669.63
M002804,M008783,1797.44
M008704,M006964,1042.31
M005047,M006801,17372.96
M002780,M000127,9371.02
M001126,M001119,815.11
M002714,M001216,546.87
M005334,M008118,145.97
M002391,M000682,536.52
M008644,M003553,3133.03
M000973,M002399,872.44
M001793,M003062,541.15
M006366,M009448,950.67
M005743,M007219,798.43
M007290,M003573,191.46
M008853,M004570,88.11
M000121,M003690,4685.52
M005685,M002188,2034.29
M005004,M002788,4553.11
M001657,M009802,776.57
M002908,M005427,119.13
M007894,M005517,434.53
M006048,M008846,2642.2
M003981,M000941,2187.94
M008287,M000339,4697.05
M006409,M007027,53.84
M001708,M004955,598.12
M006043,M001921,1013.41
M006806,M003112,16185.07
M003247,M009773,1540.7
M002610,M003737,11769.69
M002716,M005802,476.11
M002027,M004640,69.3
M002386,M004012,1648.25
M006123,M009342,4271.52
M001205,M001171,1281.19
M009999,M001678,1103.32
M009559,M006236,1036.2
M004369,M001599,140.5
M007765,M005871,2215.25
M005034,M001637,1236.03
M004631,M006043,230.63
M005509,M003736,7900.78
M002508,M009380,1264.07
M004557,M005354,483.33
M005196,M001308,116.04
M002751,M009448,2693.31
M008296,M009599,571.3
M004436,M000456,116.08
M002510,M000178,10830.93
M004431,M006793,164.26
M009246,M003766,1444.29
M008974,M007729,1012.11
M004888,M008007,195.39
M005011,M000365,321.36
M004459,M006774,2594.46
M005347,M005848,2544.37
M008327,M009180,801.69
M002278,M000984,8516.91
M008212,M000642,329.8
M004461,M008413,750.06
M005277,M000860,772.97
M006977,M006665,46063.45
M003600,M002927,11611.24
M006360,M000201,1643.1
M005268,M006058,6808.3
M000221,M008091,11218.99
M007896,M009479,2011.49
M005132,M004873,1063.03
M005956,M007351,824.41
M008796,M009243,1523.61
M009357,M007205,5435.68
M003249,M003407,243.9
M001024,M006278,113.01
M002444,M006820,2108.86
M006258,M009123,1113.94
M005960,M009722,1057.19
M001534,M005230,386.44
M008798,M002965,12914.21
M008536,M001422,3501.91
M002511,M009346,2494.03
M002442,M001200,974.43
M006383,M000065,8998.46
M009558,M009629,175.14
M009154,M006541,131.2
M008813,M002599,161.67
M004937,M007453,203.51
M003450,M000501,1198.19
M000875,M008499,708.77
M002854,M005318,4088.85
M002377,M001665,1862.28
M007638,M004106,687.33
M000729,M002245,780.67
M000569,M004079,567.3
M000629,M003798,2880.17
M007589,M002401,2386.62
M000427,M001452,815.26
M000540,M001243,75.72
M001902,M007251,1309.66
M001933,M004984,887.87
M007977,M002416,751.67
M002298,M003754,2102.61
M009838,M007217,1265.67
M009422,M001267,695.79
M008800,M000710,2197.21
M004978,M004600,626.64
M000061,M002416,701.86
M003666,M005888,1807.08
M001450,M001398,205.05
M002843,M003474,2441.51
M002805,M007838,921.44
M002663,M000138,11545.56
M005333,M004006,507.29
M008845,M005581,3150.9
M000281,M005655,3043.37
M000492,M006415,13256.36
M003378,M000599,72.62
M000225,M000440,2461.71
M006474,M008992,1209.83
M002211,M005259,4507.57
M008573,M009106,3197.92
M004973,M001566,6719.19
M009378,M007778,3772.4
M006419,M005465,511.09
M008905,M002686,298.23
M008473,M009404,329.51
M007159,M000162,392.03
M004663,M009158,2111.5
M007063,M006948,2620.08
M003420,M006834,3193.03
M004773,M005989,17900.03
M000336,M000552,940.51
M002458,M000719,237.05
M007928,M003644,2538.6
M004287,M005112,1628.76
M000282,M009443,131.84
M002862,M004215,7325.32
M000033,M005278,3137.05
M006739,M007534,1054.64
M004290,M004695,1349.74
M009762,M008662,3482.34
M006551,M005995,19696.31
M008828,M006660,387.35
M007062,M003574,64.81
M002409,M008864,182.58
M005551,M007522,15007.73
M005003,M003270,433.35
M004035,M009703,2502.83
M009581,M004165,1199.2
M008159,M000271,1974.86
M003381,M003427,21564.41
M005740,M009189,8273.26
M006328,M007236,1714.45
M004561,M000890,2337.2
M004389,M002431,4191.73
M005860,M004332,1662.87
M004362,M007548,135.24
M007488,M005344,24251.78
M002859,M006922,749.17
M001212,M001635,830.79
M000447,M005930,3541.36
M001683,M004835,10103.39
M003063,M000575,914.79
M006961,M001017,662.75
M001335,M001134,270.73
M009806,M002024,466.4
M009001,M003969,310.71
M006550,M002939,886.4
M003113,M002246,1400.58
M008837,M000849,8469.38
M005305,M003541,758.92
M007800,M002442,501.53
M005203,M008680,5462.58
M003890,M003123,5427.47
M003147,M005942,5821.79
M000744,M006855,1143.37
M000374,M000845,7506.38
M001620,M002438,1071.39
M007760,M003815,443.75
M003615,M001410,1660.38
M009325,M004939,827.32
M007037,M009500,1274.76
M004883,M000038,238.35
M009506,M009480,465.69
M004314,M006937,4555.97
M007408,M008441,3870.01
M005365,M001772,838.31
M009106,M005104,4664.68
M005304,M008915,2981.43
M008293,M000141,12666.34
M001617,M005049,1594.77
M009661,M006501,4052.71
M000283,M004254,815.9
M009390,M004800,26789.83
M005368,M004717,31.99
M007200,M009081,1990.71
M003464,M005668,94.61
M009450,M009523,1593.42
M001973,M001541,3685.06
M002128,M006511,909.44
M007596,M002467,301.29
M005076,M006189,1075.82
M001558,M001509,1008.82
M004916,M001716,381.3
M008095,M000732,690.31
M000353,M009747,593.9
M002398,M002429,71.73
M001224,M008287,178.38
M006963,M000366,610.8
M000306,M008537,16006.64
M006882,M009102,896.06
M003640,M000312,314.97
M009714,M009312,5904.94
M001722,M003182,981.09
M001261,M006227,1548.3
M002319,M004478,27895.57
M009500,M001704,1092.68
M001987,M002792,80.58
M006997,M002591,2604.78
M007965,M006159,249.33
M004487,M002443,9002.69
M006641,M001012,1076.61
M007114,M005115,465.95
M008737,M008948,3807.42
M007283,M003353,583.56
M000076,M000408,102.04
M000638,M000151,39639.47
M006158,M003470,7631.5
M004975,M002687,484.61
M004786,M000403,1016.36
M002222,M009278,8900.11
M008542,M000763,166.93
M004341,M004713,596.26
M004835,M000123,1104.06
M002012,M006948,3129.03
M002706,M002961,68.25
M007726,M002719,22629.47
M009402,M009292,8359.12
M000012,M004833,884.23
M003987,M006472,2167.67
M000095,M000985,6382.97
M000034,M003981,22374.05
M003118,M004276,3389.81
M003214,M006290,4046.49
M005366,M006859,1121.6
M000478,M009337,823.29
M007691,M007264,88.57
M000261,M001491,950.98
M007379,M009926,1813.93
M007976,M005162,1327.98
M000115,M003072,319.7
M006267,M000014,644.11
M006067,M006334,235.59
M005218,M001614,216.32
M008690,M006175,6934.2
M004975,M003916,103.87
M004177,M008037,1351.78
M004771,M003957,147.26
M003923,M001950,3140.99
M000973,M009653,4512.22
M008633,M002390,4895.23
M002087,M005889,130.29
M000815,M003345,7294.49
M004449,M007184,2636.35
M003439,M002408,1239.06
M002156,M001791,801.15
M002361,M003303,42.6
M001324,M002530,289.41
M000134,M007060,3199.75
M006903,M007071,9750.43
M005932,M007933,7887.38
M003176,M002247,812.27
M003266,M000660,919.52
M007957,M009774,799.01
M004120,M002238,81.18
M007887,M006745,617.49
M004025,M003059,1766.6
M000591,M005140,122.54
M008543,M001059,3478.59
M005150,M001415,690.02
M006864,M007054,39421.79
M000470,M002138,1096.8
M004647,M003253,256.71
M000122,M005930,621.56
M009404,M001291,3817.11
M003009,M009448,1069.98
M007895,M000813,104.82
M009876,M002543,863.87
M000899,M004821,72.87
M009826,M003300,11457.3
M002102,M001385,170.2
M008840,M005681,12216.89
M006372,M007375,531.02
M004614,M007752,408.69
M005478,M009273,5977.29
M007531,M002366,452.98
M001268,M009608,987.93
M005784,M004497,3497.74
M007950,M008222,86.15
M005242,M006701,3179.63
M009045,M005602,1971.22
M001954,M009742,2026.43
M005927,M003044,12335.41
M003188,M005458,150.73
M000628,M002006,6960.84
M000638,M003754,1942.71
M002380,M005226,4754.05
M004400,M000114,19370.46
M008641,M002272,3016.39
M004620,M003553,2575.53
M000362,M007738,1593.32
M000013,M007774,1762.15
M006378,M006745,300.19
M009838,M008505,40813.29
M003780,M001480,221.04
M001222,M008980,78.47
M000586,M003989,60.53
M007335,M007689,20021.18
M000665,M009493,5761.61
M005817,M009115,2635.73
M005401,M008778,1428.32
M001676,M004009,1921.25
M001328,M003305,280.44
M003296,M001254,1963.59
M001758,M003525,1020.06
M000717,M004289,397.78
M000165,M006573,998.51
M001333,M004384,1670.35
M003512,M000191,9624.27
M008596,M006384,194.77
M007711,M000365,5876.27
M008120,M002189,1915.13
M009697,M003592,336.66
M009608,M001217,9577.48
M009947,M007184,1014.15
M000272,M005221,2532.19
M005309,M005891,10529.74
M000198,M003873,427.34
M000288,M003104,405.33
M004392,M006305,620.37
M007116,M005426,3813.36
M001734,M004400,2665.57
M003984,M005309,1060.58
M003724,M007422,2213.95
M002814,M002570,53.97
M001626,M005073,4004.58
M006645,M006828,312.39
M004428,M000826,531.41
M004203,M004353,1732.67
M003469,M006160,726.2
M009774,M002423,4354.3
M003560,M004636,29417.38
M003283,M005959,563.95
M009991,M009120,744.72
M007990,M008344,263.12
M009753,M005670,636.15
M003738,M009123,5267.26
M003593,M000744,2998.75
M009269,M002411,5440.32
M002686,M009237,1228.22
M009590,M006774,2778.19
M001400,M008515,3222.96
M008719,M001394,462.97
M001229,M007033,3510.96
M006897,M005073,2595.83
M000850,M005698,10304.2
M006782,M009136,353.66
M002421,M005279,1179.94
M004782,M000452,21520.88
M001853,M002836,3919.7
M008528,M000453,508.38
M003605,M008697,706.28
M001253,M005565,2068.96
M008108,M004576,744.12
M001368,M003991,823.03
M000190,M002935,964.9
M000084,M005617,5774.94
M005632,M008469,138.74
M008603,M003668,664.03
M007525,M006419,2348.98
M003130,M002944,14.68
M000077,M005253,23397.66
M002295,M005026,1376.4
M005653,M003404,9839.39
M000723,M007079,3171.36
M006499,M009883,1021.88
M000094,M007895,1943.0
M005250,M000713,17.32
M000281,M002500,3184.55
M003148,M006822,453.66
M007898,M004746,1420.21
M003153,M003045,1137.42
M009470,M005755,1912.92
M006003,M004892,4698.66
M009785,M001463,1167.0
M006309,M006671,1470.9
M001928,M005401,715.34
M000390,M005943,1310.01
M007732,M003464,358.25
M002878,M002160,8688.97
M003874,M004161,3733.72
M006120,M000064,27282.59
M004327,M009636,274.14
M008773,M004547,15.98
M000858,M007508,162.45
M002946,M003764,1503.9
M003117,M001816,1166.57
M007868,M006144,244.13
M002116,M000947,1580.8
M003654,M000195,2501.23
M006888,M006993,475.78
M008019,M006303,237.22
M006524,M009836,820.4
M002500,M002377,1362.41
M004696,M002799,245.12
M001244,M006091,1732.89
M002220,M004760,305.44
M009160,M003238,2703.75
M002395,M000801,1247.33
M003306,M002689,4033.29
M003276,M003508,375.05
M005268,M005641,45.2
M004988,M006465,952.74
M004723,M000757,1895.95
M007070,M006655,286.3
M007989,M005803,195.24
M003704,M001685,460.09
M001728,M000608,704.18
M007267,M009112,800.41
M004369,M001998,85.5
M006123,M007152,3518.07
M005017,M004816,8753.96
M006101,M008341,136.33
M008860,M003577,256.47
M008730,M007120,64.27
M006754,M000171,1423.7
M004626,M007062,753.1
M003524,M003910,1888.35
M000581,M002120,4997.34
M003199,M007554,4645.93
M007048,M000118,6006.23
M002100,M009841,9130.94
M005487,M002997,653.99
M000869,M001165,30.6
M007393,M002193,97.68
M008556,M004796,6655.97
M009610,M007328,2837.07
M009919,M008789,6857.5
M004799,M006465,1127.4
M009966,M000700,777.55
M003861,M009830,552.46
M006318,M006410,3467.76
M008537,M009024,3476.33
M001533,M002668,318.39
M006511,M002755,2256.16
M007998,M003512,409.51
M001478,M003388,3175.63
M005715,M009435,2010.33
M001566,M006277,373.69
M002403,M007107,3874.6
M006983,M007670,126.88
M004751,M006366,543.33
M006861,M007241,2816.29
M008344,M009854,5567.95
M003391,M004550,3288.5
M002712,M002015,61.07
M004719,M005803,303.2
M003680,M001591,28777.66
M002481,M007924,328.9
M003281,M003607,33667.3
M003769,M004762,4714.17
M003300,M000538,2093.46
M002095,M006505,245.7
M007843,M005929,1238.73
M007922,M004806,1927.95
M007728,M004858,5065.95
M008230,M000064,2691.16
M005286,M006012,3102.84
M000328,M008571,192.42
M008312,M000247,263.44
M004256,M002140,7217.22
M003918,M007248,734.81
M009002,M002721,481.11
M003515,M009605,2902.15
M004173,M007162,201.34
M009694,M002740,531.34
M000294,M001538,114.75
M007821,M002854,1936.15
M007351,M007840,921.94
M001837,M005355,1918.78
M007473,M009072,127.19
M005961,M005785,1003.02
M008401,M008300,596.36
M007403,M005120,381.08
M009721,M007018,215.7
M007671,M007286,396.71
M007244,M003595,12669.14
M007071,M007048,7465.1
M008690,M005782,589.99
M008433,M001510,368.62
M002633,M006122,142.18
M008522,M004361,3719.23
M006022,M007289,1005.2
M009897,M007410,392.91
M007058,M001370,1643.48
M007893,M004100,2058.44
M008039,M008862,812.15
M007408,M009384,1035.19
M008968,M006312,134.31
M006351,M003890,12144.74
M005318,M002823,13941.45
M003676,M002702,483.25
M007128,M005922,12779.65
M003063,M008175,261.97
M008456,M003677,108.48
M005969,M000705,1227.53
M004533,M004806,166.91
M000009,M004161,5236.85
M009574,M002369,14051.0
M008087,M001365,70.19
M008979,M000144,7441.37
M007776,M005263,795.45
M007735,M009373,6244.33
M008085,M009861,563.81
M001318,M003487,6443.91
M001747,M008822,242.52
M006000,M005638,277.66
M009861,M004646,219.38
M000197,M003397,352.02
M003517,M008198,3209.04
M008970,M008531,706.83
M002655,M000304,466.34
M007512,M006510,1067.08
M005253,M006276,9582.22
M005286,M002362,3797.02
M002062,M005602,21891.04
M006861,M002236,377.04
M004899,M003784,208.47
M001203,M006258,255.79
M002074,M001851,6127.14
M009098,M004664,2455.81
M000826,M002447,868.17
M008153,M000773,50752.81
M003707,M003996,1591.1
M006683,M000634,4425.99
M006848,M003500,17202.1
M001420,M005219,328.02
M008799,M001975,1212.95
M003320,M009803,3078.69
M009799,M002995,2646.45
M008798,M009013,8514.56
M005979,M003833,1265.17
M005484,M001167,8268.13
M001795,M000655,2015.82
M008818,M005182,1754.9
M009895,M003251,9436.15
M008502,M009068,828.7
M001971,M002356,8398.44
M006812,M004597,14916.96
M009320,M002706,709.22
M009364,M007547,19331.79
M000265,M008716,399.61
M007457,M004093,286.52
M008376,M002712,31153.67
M002240,M001715,339.88
M003998,M004000,4374.69
M002404,M004460,68.68
M000846,M001185,611.31
M007698,M008481,211.36
M002120,M000295,817.23
M006745,M006330,1434.45
M001641,M004359,171.97
M007506,M008733,959.58
M005227,M006263,4125.06
M006929,M000105,7463.3
M001078,M004490,968.53
M004348,M000035,1443.32
M004191,M007117,1624.41
M007149,M007046,6008.83
M007124,M007341,656.81
M007013,M003204,287.11
M006200,M007397,4547.92
M002369,M007014,3222.83
M003556,M001232,453.53
M006563,M004494,2383.76
M001584,M003304,155.27
M003350,M007569,800.75
M000990,M004498,186.8
M001686,M002497,31.2
M004260,M000476,1245.7
M000668,M000538,1391.46
M001419,M002874,465.79
M003987,M006702,192.22
M000469,M007176,103.21
M000399,M008593,176.42
M004324,M000554,190.75
M003470,M008418,154.28
M006246,M000679,262.1
M008362,M001725,490.28
M000405,M004223,548.41
M007610,M003122,14563.22
M002754,M008630,690.87
M000924,M001461,4017.56
M001999,M005132,410.88
M009612,M004841,921.22
M001336,M009941,1216.16
M008157,M007543,637.24
M000904,M009003,4364.38
M004237,M005572,1426.31
M006971,M007225,24505.56
M003958,M009597,42.95
M006803,M007909,475.75
M003843,M002955,823.48
M007079,M004954,2380.11
M006233,M002966,1397.11
M007172,M000863,125.07
M005795,M001151,174.74
M004378,M008510,2827.59
M005310,M008963,134.47
M006429,M007600,1673.0
M002775,M004336,1246.2
